,Y,textlength,review_count,average_stars,funny_vote_count,useful_vote_count,cool_vote_count,fans
1770,3.0,561,40,3.56,2,1,1,0
1771,3.0,561,50,3.87,46,72,5,9
1772,5.0,1636,44,3.29,2,5,0,1
1773,4.0,191,74,4.15,5,35,4,18
1774,2.0,1852,71,4.52,31,33,34,23
1775,3.0,561,12,3.83,30,64,16,0
1776,5.0,326,12,3.83,30,64,16,0
1777,5.0,326,29,3.41,39,81,45,0
1778,2.0,1852,29,3.41,39,81,45,0
1779,4.0,654,776,3.22,470,2347,164,64
1780,4.0,1138,776,3.22,470,2347,164,64
1781,5.0,1636,478,3.86,282,374,308,65
1782,3.0,561,65,3.91,4,16,9,1
1783,4.0,455,74,4.35,155,245,176,21
1784,4.0,191,74,4.35,155,245,176,21
1785,5.0,1636,96,3.98,36,41,23,10
1786,4.0,1138,148,4.38,6,7,3,58
1787,4.0,1138,26,3.54,49,134,46,22
1788,2.0,1852,474,3.65,238,301,212,14
1789,5.0,326,121,3.7,88,65,49,10
1790,3.0,406,363,3.2,1160,1185,210,60
1791,1.0,380,43,3.91,0,2,0,1
1792,5.0,326,42,4.09,27,73,29,6
1793,5.0,326,24,3.74,1,6,2,0
1794,4.0,191,89,3.77,544,1082,685,6
1795,4.0,191,15,3.07,2,17,5,0
1796,3.0,561,61,4.56,5,22,8,2
1797,5.0,1636,55,3.14,20,74,11,3
1798,4.0,1138,1057,3.98,49,58,36,158
1799,5.0,1636,321,3.4,87,120,54,27
1800,4.0,1138,1062,3.55,14559,14563,14547,191
1801,3.0,347,141,3.77,202,912,246,48
1802,4.0,455,141,3.77,202,912,246,48
1803,4.0,1022,623,3.84,1171,1747,1176,196
1804,4.0,1138,253,3.72,97,425,97,11
1805,4.0,1138,358,3.81,5956,5976,5984,172
1806,4.0,191,26,3.5,5,19,18,5
1807,4.0,1138,20,4.0,0,1,0,3
1808,5.0,1636,1401,3.9,879,3115,1652,269
1809,2.0,1852,35,4.17,4,67,5,12
1810,4.0,191,69,3.31,202,458,412,23
1811,3.0,941,15,3.41,0,0,0,1
1812,5.0,320,522,3.64,173,174,217,35
1813,1.0,380,42,4.4,3,23,4,3
1814,4.0,1138,177,3.21,30,24,15,6
1815,5.0,1636,186,3.72,1,9,0,3
1816,3.0,561,41,3.98,6,25,16,1
1817,2.0,1852,41,3.98,6,25,16,1
1818,4.0,322,32,3.73,2,9,0,2
1819,4.0,191,72,4.42,1,2,2,7
1820,5.0,1636,267,3.75,968,973,1225,70
1821,4.0,191,16,3.58,91,152,35,4
1822,4.0,1138,190,3.74,5,233,476,3
1823,1.0,559,34,3.09,33,98,20,0
1824,4.0,1022,16,4.67,0,0,0,1
1825,3.0,561,60,3.5,1,100,10,1
1826,5.0,1636,71,4.28,11,4,3,8
1827,3.0,561,121,4.04,63,192,108,19
1828,4.0,191,73,2.89,36,203,16,9
1829,3.0,406,337,3.93,42,37,4,31
1830,5.0,1636,109,3.87,10,140,4,5
1831,4.0,191,61,3.95,3,22,9,3
1832,5.0,785,138,4.28,856,811,824,31
1833,5.0,1935,1271,4.1,629,614,583,111
1834,3.0,406,496,3.99,10632,11018,10800,150
1835,2.0,557,27,3.15,4,12,0,0
1836,3.0,561,107,3.87,2,80,3,18
1837,5.0,1636,1478,3.87,542,785,588,112
1838,4.0,354,20,3.86,7,11,8,4
1839,3.0,1225,27,3.36,18,23,12,0
1840,1.0,559,94,3.52,3,5,3,3
1841,4.0,1138,210,3.45,29,116,24,10
1842,4.0,268,26,4.0,9,17,6,1
1843,1.0,559,29,4.03,1,0,0,2
1844,2.0,596,363,3.75,6,2,2,6
1845,3.0,561,228,3.48,293,920,279,69
1846,4.0,1138,228,3.48,293,920,279,69
1847,3.0,347,73,3.85,1467,2134,1309,15
1848,3.0,561,28,4.37,2,15,10,14
1849,2.0,1852,28,4.37,2,15,10,14
1850,5.0,326,28,4.37,2,15,10,14
1851,4.0,455,667,4.01,152,218,131,63
1852,5.0,1636,149,2.97,129,268,113,13
1853,3.0,941,16,4.31,0,1,1,1
1854,3.0,561,21,4.55,2,12,9,0
1855,4.0,1026,19,3.6,36,131,81,9
1856,4.0,654,1845,3.98,771,1032,758,179
1857,4.0,455,1845,3.98,771,1032,758,179
1858,4.0,592,1845,3.98,771,1032,758,179
1859,5.0,1636,533,3.76,1608,3894,2504,31
1860,5.0,1636,263,3.85,1,13,4,21
1861,3.0,733,257,3.14,7,18,526,16
1862,2.0,557,63,3.37,4,5,1,3
1863,5.0,1636,774,3.74,171,196,154,52
1864,5.0,1636,462,3.25,45,57,26,18
1865,5.0,1636,439,3.82,3656,8368,7456,111
1866,4.0,1138,439,3.82,3656,8368,7456,111
1867,2.0,557,600,3.81,410,487,631,45
1868,5.0,326,12,4.0,1,3,1,0
1869,4.0,592,154,3.85,47,67,56,30
1870,5.0,326,95,4.35,0,1,0,2
1871,5.0,1636,892,3.91,12209,12654,13362,435
1872,5.0,326,308,3.96,45,82,98,25
1873,3.0,941,22,4.14,1,1,0,7
1874,5.0,326,308,4.55,1214,1381,1200,85
1875,2.0,1852,32,3.86,11,121,107,11
1876,3.0,561,32,3.86,11,121,107,11
1877,4.0,191,88,4.31,38,172,15,10
1878,5.0,1636,567,3.74,285,312,289,156
1879,2.0,1852,567,3.74,285,312,289,156
1880,5.0,785,567,3.74,285,312,289,156
1881,3.0,561,15,4.06,5,9,5,0
1882,5.0,326,20,4.09,1,4,1,3
1883,4.0,1022,171,3.32,12,99,10,13
1884,4.0,1138,495,3.77,9723,10272,10267,420
1885,3.0,1225,46,3.2,19,52,36,18
1886,5.0,326,46,3.2,19,52,36,18
1887,2.0,1852,46,3.2,19,52,36,18
1888,4.0,268,46,3.2,19,52,36,18
1889,3.0,561,46,3.2,19,52,36,18
1890,4.0,1026,46,3.2,19,52,36,18
1891,5.0,1636,89,3.16,3,9,0,3
1892,5.0,1636,196,3.83,11,26,13,49
1893,5.0,1636,837,3.71,272,645,20,280
1894,3.0,561,162,4.1,1,2,1,3
1895,2.0,1852,647,4.13,16024,16814,16867,98
1896,3.0,561,647,4.13,16024,16814,16867,98
1897,4.0,191,87,3.48,60,87,47,27
1898,4.0,1022,122,4.08,3,22,1,8
1899,3.0,1225,28,4.41,0,8,6,23
1900,3.0,406,401,4.0,37,62,42,42
1901,5.0,320,401,4.0,37,62,42,42
1902,4.0,191,59,3.47,174,279,156,29
1903,4.0,654,90,3.94,2,8,2,1
1904,4.0,1138,413,3.79,132,186,179,20
1905,4.0,592,126,4.08,58,63,60,41
1906,5.0,326,870,4.1,170896,180162,178672,744
1907,4.0,455,870,4.1,170896,180162,178672,744
1908,5.0,1636,145,3.89,189,227,186,24
1909,5.0,293,23,5.0,7,30,22,5
1910,4.0,191,42,3.87,6,5,8,70
1911,1.0,559,42,3.87,6,5,8,70
1912,5.0,108,42,3.87,6,5,8,70
1913,5.0,326,42,3.87,6,5,8,70
1914,4.0,455,210,4.17,35,54,98,10
1915,4.0,1138,382,3.76,197,227,247,16
1916,4.0,1138,405,3.72,23,132,16,60
1917,3.0,1225,14,3.86,4,68,1,0
1918,3.0,561,14,3.86,4,68,1,0
1919,5.0,1636,415,3.8,715,939,768,58
1920,4.0,592,15,3.67,0,1,0,1
1921,1.0,559,62,3.78,44,56,14,8
1922,5.0,326,31,2.9,0,7,0,0
1923,4.0,455,1940,3.71,7493,18571,19858,885
1924,4.0,592,1940,3.71,7493,18571,19858,885
1925,2.0,737,221,3.29,12815,12807,12812,461
1926,3.0,406,221,3.29,12815,12807,12812,461
1927,5.0,1636,462,3.64,6839,7117,7413,80
1928,5.0,1636,76,4.22,40,132,48,13
1929,4.0,1138,1620,3.6,1223,1971,2457,113
1930,3.0,733,425,3.84,3803,6482,6659,92
1931,2.0,1852,12,4.23,2867,3237,3070,31
1932,5.0,326,12,4.23,2867,3237,3070,31
1933,4.0,1026,22,4.22,5,34,21,1
1934,2.0,1852,11,3.5,252,285,263,0
1935,3.0,561,11,3.5,252,285,263,0
1936,4.0,455,23,3.38,0,0,1,1
1937,2.0,1852,53,4.11,41,56,66,6
1938,3.0,561,53,4.11,41,56,66,6
1939,4.0,1138,220,3.62,4,187,166,31
1940,5.0,326,220,3.62,4,187,166,31
1941,5.0,1636,220,3.62,4,187,166,31
1942,4.0,455,479,3.98,199,151,98,28
1943,4.0,99,22,3.86,6,10,2,0
1944,5.0,1636,170,4.02,1366,1942,3,18
1945,1.0,380,170,4.02,1366,1942,3,18
1946,3.0,561,62,3.77,168,243,223,12
1947,5.0,1636,557,3.86,4404,4450,4402,130
1948,5.0,1636,465,4.12,284,669,742,59
1949,3.0,406,152,3.99,57,285,99,55
1950,3.0,561,108,3.65,29,151,17,10
1951,2.0,1852,16,4.13,18,57,5,2
1952,3.0,733,365,3.22,251,504,208,58
1953,4.0,1138,157,3.65,1,17,19,11
1954,4.0,191,34,4.17,19,23,9,7
1955,5.0,1636,11,4.18,0,34,0,0
1956,5.0,1636,251,3.88,1,2,4,5
1957,1.0,380,42,4.29,14,33,16,2
1958,2.0,737,40,4.76,175,218,193,11
1959,2.0,557,17,4.53,0,0,0,0
1960,3.0,1225,48,3.85,10,27,14,0
1961,5.0,1636,121,3.81,2,5,0,4
1962,5.0,1636,300,3.36,117,257,95,13
1963,4.0,1138,114,3.81,18,58,15,24
1964,3.0,406,312,3.62,92,75,81,44
1965,4.0,455,91,3.63,3,84,6,6
1966,4.0,1022,41,3.66,12,16,17,9
1967,3.0,1225,56,3.61,2,28,1,1
1968,5.0,1636,387,3.87,374,5190,1249,30
1969,3.0,347,499,3.96,1734,2240,1683,124
1970,2.0,1852,194,3.72,285,331,16,5
1971,4.0,1138,52,4.19,23,38,13,1
1972,5.0,326,20,4.0,4,12,7,2
1973,2.0,1852,55,2.76,22,146,31,7
1974,5.0,1636,37,3.16,11,8,0,1
1975,5.0,111,213,3.84,107,177,44,18
1976,1.0,559,54,3.46,9,28,2,2
1977,3.0,561,11,3.92,0,2,0,0
1978,4.0,1138,257,4.08,112,290,622,24
1979,4.0,1138,331,3.62,5,2,1,30
1980,5.0,326,21,4.14,0,0,0,2
1981,4.0,191,66,4.67,1472,7684,6081,84
1982,4.0,654,644,3.49,4,10,5,40
1983,5.0,230,18,4.0,0,0,0,0
1984,4.0,1138,114,3.74,10,0,2,9
1985,5.0,1636,610,4.04,7,7,3,27
1986,2.0,1852,1852,3.44,10,6,5,304
1987,4.0,455,660,3.83,133,460,58,65
1988,5.0,1636,444,3.5,79,143,224,54
1989,4.0,1010,45,3.07,10,49,9,0
1990,5.0,293,31,3.56,11,45,6,3
1991,4.0,191,37,4.24,5,8,2,3
1992,2.0,1852,318,3.51,14,151,50,37
1993,5.0,1636,253,3.56,3,8,0,9
1994,5.0,1213,14,3.86,6,23,1,0
1995,5.0,1636,1663,3.99,60,198,67,46
1996,3.0,406,888,3.6,40,179,103,50
1997,4.0,191,36,3.27,0,0,0,2
1998,3.0,347,377,3.79,576,648,580,223
1999,4.0,1138,257,3.46,32,252,34,3
2000,4.0,191,15,4.33,0,1,0,1
2001,4.0,654,416,3.58,574,1534,660,22
2002,3.0,1225,40,3.13,3,0,0,0
2003,3.0,941,227,3.86,181,262,143,82
2004,4.0,1138,169,3.84,897,1319,1274,98
2005,5.0,108,11,4.64,0,1,0,7
2006,3.0,406,308,4.04,317,90,29,66
2007,4.0,191,75,3.87,33,124,42,17
2008,4.0,1176,20,3.65,2,1,2,3
2009,5.0,320,480,4.14,40,40,35,45
2010,4.0,1022,38,4.08,12,21,11,15
2011,5.0,1636,1135,3.8,10325,10433,10285,240
2012,4.0,455,36,4.17,30,70,17,4
2013,5.0,1636,122,3.11,4,28,2,10
2014,1.0,559,122,3.11,4,28,2,10
2015,5.0,326,29,3.91,1,31,4,0
2016,4.0,1138,442,3.79,85,118,101,21
2017,2.0,1852,19,4.22,154,2595,1580,16
2018,4.0,1138,19,4.22,154,2595,1580,16
2019,4.0,1138,228,3.45,208,281,198,25
2020,5.0,785,117,3.81,573,750,485,22
2021,1.0,559,158,3.43,115,905,177,29
2022,1.0,559,505,4.14,3626,3678,3641,54
2023,2.0,737,505,4.14,3626,3678,3641,54
2024,4.0,191,30,3.73,35,16,17,8
2025,4.0,1138,30,3.73,35,16,17,8
2026,4.0,455,637,3.57,22,68,5,42
2027,5.0,1636,134,4.27,11,69,29,67
2028,3.0,406,1611,3.65,4699,4926,4478,198
2029,5.0,1636,363,3.53,4440,4519,4570,42
2030,3.0,561,35,4.14,13,39,8,8
2031,5.0,1636,135,3.69,106,211,94,27
2032,5.0,1582,705,4.26,9333,13243,13031,220
2033,4.0,455,1002,3.87,1766,2276,1988,64
2034,4.0,1026,68,3.68,55,68,50,1
2035,5.0,326,66,4.44,3,3,0,3
2036,3.0,561,110,3.84,200,253,224,3
2037,2.0,1852,110,3.84,200,253,224,3
2038,5.0,1636,302,3.85,59,136,87,43
2039,5.0,326,115,4.05,39,219,95,2
2040,4.0,1138,293,3.69,223,374,236,25
2041,5.0,1636,53,3.91,308,524,453,7
2042,4.0,455,334,3.98,126,296,199,13
2043,4.0,1138,293,3.51,463,545,468,15
2044,3.0,561,24,4.39,38,234,104,4
2045,4.0,1026,24,4.39,38,234,104,4
2046,3.0,561,14,3.63,10,27,19,5
2047,3.0,561,31,3.73,0,1,0,2
2048,5.0,1636,94,3.66,61,87,54,11
2049,5.0,326,56,3.68,16,127,36,2
2050,4.0,1026,56,3.68,16,127,36,2
2051,3.0,941,38,3.8,24,102,41,0
2052,4.0,1138,1491,3.63,9206,10259,10088,757
2053,5.0,1636,1491,3.63,9206,10259,10088,757
2054,3.0,406,485,4.07,196,764,359,51
2055,3.0,406,524,3.92,5175,5809,5039,146
2056,4.0,1138,503,3.62,295,346,287,188
2057,1.0,380,30,4.45,10,599,110,1
2058,3.0,561,31,3.88,0,0,1,0
2059,2.0,1852,31,3.31,3,35,4,4
2060,5.0,1636,270,3.83,26,84,19,18
2061,5.0,108,2118,3.92,12848,72265,71634,1910
2062,1.0,559,32,4.09,0,0,1,1
2063,4.0,268,25,3.96,2,0,1,0
2064,4.0,354,14,3.41,14,18,5,7
2065,5.0,326,21,3.41,2,0,0,8
2066,4.0,191,564,3.71,71,157,59,122
2067,2.0,1852,2901,3.57,3669,4288,2798,171
2068,3.0,561,2901,3.57,3669,4288,2798,171
2069,4.0,654,2901,3.57,3669,4288,2798,171
2070,5.0,326,20,3.81,3,4,0,0
2071,3.0,941,23,3.7,2,13,2,0
2072,3.0,561,19,4.37,12,90,34,1
2073,5.0,108,438,3.5,45,75,64,20
2074,3.0,561,23,4.52,1,12,7,0
2075,4.0,191,34,4.03,1,2,1,4
2076,2.0,557,38,3.74,0,4,0,0
2077,5.0,326,39,3.41,12,55,42,4
2078,4.0,1022,1229,3.36,25662,28449,26239,365
2079,4.0,1138,60,4.0,34,115,40,20
2080,4.0,191,124,3.77,53,53,31,9
2081,3.0,941,20,3.4,15,19,2,2
2082,5.0,326,269,3.68,39,6041,1792,24
2083,3.0,561,17,3.4,4,26,1,0
2084,5.0,108,32,4.61,18,33,6,3
2085,5.0,326,13,4.0,9,20,9,3
2086,4.0,1138,332,3.88,10,5,4,35
2087,4.0,455,136,3.99,16,97,25,14
2088,5.0,326,15,3.88,0,2,0,3
2089,4.0,654,2013,3.98,9539,42754,10069,134
2090,4.0,191,191,3.29,10,27,7,2
2091,4.0,1138,552,4.14,76,53,35,72
2092,3.0,733,239,3.4,210,1982,1811,85
2093,4.0,1022,15,3.25,1,1,1,2
2094,3.0,561,88,3.46,7,31,17,6
2095,3.0,406,399,3.6,182,250,214,46
2096,5.0,320,510,3.6,55,74,9,58
2097,4.0,191,13,4.46,1,3,1,1
2098,2.0,185,12,3.69,14,28,5,3
2099,4.0,191,26,3.64,0,3,4,1
2100,2.0,1852,70,3.31,7,17,9,8
2101,4.0,191,14,4.05,0,4,0,1
2102,5.0,1636,312,3.57,190,248,186,191
2103,4.0,1026,312,3.57,190,248,186,191
2104,4.0,455,3218,3.59,2201,3048,1683,324
2105,5.0,326,16,3.82,2,20,3,3
2106,3.0,406,356,3.76,897,914,894,20
2107,5.0,1636,687,3.91,5679,5786,5770,174
2108,4.0,191,12,3.27,0,1,0,1
2109,4.0,455,397,2.97,1848,1917,1885,59
2110,5.0,1636,472,4.23,540,2784,452,131
2111,3.0,406,83,3.93,114,177,154,15
2112,5.0,320,360,3.8,1176,1319,1351,62
2113,2.0,596,93,3.83,171,865,38,11
2114,5.0,326,51,3.62,2,2,1,4
2115,3.0,561,400,3.96,332,4257,9847,48
2116,5.0,1935,68,3.61,2,1,2,4
2117,4.0,1138,141,4.51,16,3933,598,17
2118,4.0,592,316,3.9,1,19,8,9
2119,5.0,1636,207,2.58,27,658,12,7
2120,4.0,322,179,4.49,5,59,4,12
2121,3.0,561,25,3.97,12,30,13,1
2122,5.0,1636,319,3.34,19,42,10,106
2123,5.0,1935,869,3.74,563,628,487,54
2124,4.0,1138,869,3.74,563,628,487,54
2125,5.0,326,11,4.17,2,24,1,0
2126,5.0,1636,187,4.06,14,23,18,19
2127,2.0,596,259,3.63,9,23,11,8
2128,5.0,1636,145,3.81,59,157,38,24
2129,4.0,268,1117,3.68,1179,2146,1639,124
2130,3.0,406,1117,3.68,1179,2146,1639,124
2131,4.0,1022,39,4.18,24,27,29,16
2132,1.0,559,39,4.18,24,27,29,16
2133,5.0,1636,549,3.46,75,200,66,63
2134,3.0,406,584,3.8,128,151,129,95
2135,4.0,455,246,3.58,3,16,2,15
2136,4.0,191,246,3.58,3,16,2,15
2137,3.0,561,23,3.74,14,24,4,2
2138,4.0,455,189,4.18,434,1175,393,12
2139,4.0,1138,420,3.63,127,129,123,63
2140,5.0,110,1049,3.97,2546,4616,3756,288
2141,3.0,561,57,3.86,6,122,19,6
2142,5.0,326,57,3.86,6,122,19,6
2143,3.0,406,73,3.96,126,557,291,13
2144,5.0,1636,175,3.81,392,459,442,13
2145,5.0,1636,303,3.89,30392,30699,30548,258
2146,5.0,1636,466,4.17,1234,1262,1219,111
2147,4.0,1138,1781,3.65,44683,45811,44335,1652
2148,5.0,1636,1289,3.54,4942,6367,3947,124
2149,2.0,557,14,3.36,0,2,1,0
2150,4.0,191,190,3.27,78,292,40,11
2151,3.0,733,580,3.73,316,460,415,44
2152,5.0,320,1016,3.57,186,421,114,35
2153,3.0,733,678,3.62,889,1448,1340,74
2154,3.0,941,20,3.6,0,1,0,2
2155,5.0,326,16,3.67,2,40,4,4
2156,2.0,596,538,4.08,116,168,147,48
2157,5.0,785,273,3.74,238,541,254,26
2158,4.0,1138,221,3.46,382,570,469,44
2159,5.0,1636,507,4.08,1350,1446,1422,122
2160,2.0,1852,22,3.5,2,8,1,1
2161,4.0,654,320,3.13,8,126,3,25
2162,5.0,1213,16,3.56,1,0,3,0
2163,4.0,1138,555,4.12,112,477,361,74
2164,5.0,1636,84,4.02,95,105,91,41
2165,5.0,326,232,4.14,322,323,318,55
2166,5.0,1636,232,4.14,322,323,318,55
2167,3.0,941,232,4.14,322,323,318,55
2168,3.0,941,63,3.74,12,62,59,8
2169,4.0,191,45,3.85,28,31,13,4
2170,5.0,326,896,3.59,408,438,401,504
2171,5.0,1213,24,4.28,0,8,1,0
2172,5.0,108,11,2.55,0,0,0,0
2173,3.0,561,32,4.3,1,7,1,2
2174,4.0,1138,170,4.98,23,183,23,2
2175,5.0,326,120,3.58,86,81,85,40
2176,4.0,592,599,3.71,9,36,8,39
2177,3.0,561,57,3.95,358,313,205,22
2178,5.0,326,57,3.95,358,313,205,22
2179,5.0,1636,120,3.79,64,68,74,15
2180,1.0,559,17,3.22,0,3,0,1
2181,4.0,1138,322,3.8,188,195,167,147
2182,3.0,561,212,3.76,113,187,265,22
2183,4.0,592,481,3.42,42,64,54,40
2184,4.0,455,481,3.42,42,64,54,40
2185,4.0,1138,825,3.59,12756,12394,12450,316
2186,4.0,455,111,3.97,3,14,5,6
2187,4.0,1138,285,3.93,81,201,90,8
2188,5.0,326,21,4.3,5,32,5,3
2189,5.0,1636,459,3.97,5,4,1,18
2190,4.0,592,54,3.32,0,1,0,0
2191,5.0,785,80,4.07,130,124,99,22
2192,5.0,1636,529,3.54,71,202,26,28
2193,4.0,1138,676,3.61,6518,20864,11387,67
2194,5.0,1636,60,4.39,25,49,29,6
2195,5.0,326,16,2.75,0,4,0,2
2196,3.0,406,316,3.97,9,290,62,34
2197,4.0,455,1116,4.01,543,1266,1105,108
2198,3.0,406,419,3.96,259,387,299,94
2199,4.0,592,454,3.73,19,42,22,21
2200,5.0,785,184,4.0,11,80,59,107
2201,5.0,108,184,4.0,11,80,59,107
2202,3.0,406,184,4.0,11,80,59,107
2203,3.0,1225,17,3.94,1,1,1,2
2204,4.0,455,345,3.65,9,87,7,12
2205,4.0,99,15,4.6,0,0,0,1
2206,4.0,455,22,3.44,0,0,0,3
2207,4.0,592,13,2.69,0,21,3,2
2208,4.0,592,148,4.11,4,1131,3,10
2209,5.0,1636,599,3.21,2553,3219,2747,463
2210,4.0,191,15,4.29,3,21,0,2
2211,5.0,320,565,3.11,66,105,63,22
2212,5.0,326,30,4.38,0,2,0,0
2213,4.0,654,117,4.2,0,23,10,3
2214,2.0,596,21,4.45,0,0,0,0
2215,5.0,320,143,3.81,28,25,32,8
2216,4.0,1138,308,4.1,24,15,5,15
2217,4.0,1138,901,3.62,261,302,484,107
2218,5.0,1636,506,3.68,18,25,7,53
2219,1.0,559,12,4.08,13,23,8,2
2220,4.0,654,1530,4.06,7490,26431,14892,678
2221,5.0,326,364,4.09,3751,3791,3703,95
2222,4.0,455,488,3.82,21,49,7,40
2223,2.0,557,105,3.76,7,64,8,15
2224,5.0,320,495,3.77,409,992,2305,49
2225,3.0,406,495,3.77,409,992,2305,49
2226,5.0,1636,377,3.96,4,17,0,43
2227,4.0,455,12,3.25,0,0,0,0
2228,5.0,108,15,4.07,0,1,0,1
2229,5.0,1636,550,4.32,19,78,54,26
2230,3.0,347,536,3.76,553,968,404,32
2231,5.0,1636,536,3.76,553,968,404,32
2232,4.0,1138,141,3.87,4,11,0,76
2233,2.0,737,36,4.0,16,20,3,8
2234,5.0,108,11,4.82,0,0,0,0
2235,5.0,1636,163,3.51,13,82,11,6
2236,4.0,592,132,3.83,56,67,43,10
2237,5.0,1636,113,3.46,29,35,26,19
2238,5.0,320,599,3.82,696,1815,977,97
2239,4.0,191,207,3.6,144,106,41,17
2240,4.0,322,56,3.95,1,0,0,0
2241,4.0,268,150,3.83,4,7,1,11
2242,4.0,1138,477,3.6,246,348,154,51
2243,3.0,561,35,3.86,9,16,3,3
2244,5.0,326,35,3.86,9,16,3,3
2245,4.0,654,315,3.66,248,1640,175,36
2246,3.0,406,336,4.01,16,31,28,52
2247,4.0,191,53,3.98,8,77,5,7
2248,4.0,191,11,2.92,0,1,0,1
2249,5.0,1636,433,3.56,31,182,43,25
2250,4.0,1138,117,3.84,2,1,0,4
2251,5.0,1636,82,3.65,0,12,0,1
2252,5.0,1636,339,3.98,20,16,14,23
2253,5.0,1636,475,3.81,256,386,159,59
2254,4.0,1138,524,4.03,88,115,62,68
2255,3.0,561,500,4.16,852,931,888,104
2256,4.0,1138,500,4.16,852,931,888,104
2257,4.0,191,14,4.29,0,0,2,0
2258,5.0,1636,267,3.89,2312,3336,3684,97
2259,4.0,1138,267,3.89,2312,3336,3684,97
2260,2.0,1852,52,3.73,20,68,27,2
2261,3.0,561,52,3.73,20,68,27,2
2262,4.0,191,15,4.19,2,12,1,1
2263,3.0,406,510,3.9,190,710,597,73
2264,4.0,191,13,4.21,6,14,9,1
2265,4.0,322,13,4.21,6,14,9,1
2266,5.0,326,16,4.13,1,22,4,2
2267,3.0,561,22,5.0,2,13,8,3
2268,4.0,1010,12,3.58,3,2,1,0
2269,4.0,1138,130,3.99,6,24,16,10
2270,3.0,733,572,3.95,1501,1569,1549,84
2271,5.0,1636,246,3.87,63,71,63,27
2272,5.0,1636,619,3.59,23,41,33,40
2273,3.0,786,80,4.08,1,11,0,1
2274,5.0,1636,125,3.63,158,90,54,26
2275,5.0,1636,289,3.58,112,101,114,9
2276,1.0,559,16,3.37,0,0,0,1
2277,3.0,1225,16,4.63,1,4,1,10
2278,5.0,1636,13,3.71,0,0,0,2
2279,3.0,406,143,3.29,21,401,30,8
2280,3.0,561,164,4.08,7,91,13,10
2281,5.0,326,22,4.14,11,43,10,2
2282,4.0,1138,407,3.56,697,1252,805,100
2283,5.0,326,22,3.71,20,23,2,3
2284,3.0,1225,22,3.71,20,23,2,3
2285,3.0,561,22,3.71,20,23,2,3
2286,5.0,326,205,4.03,12,179,9,20
2287,3.0,1225,11,3.73,12,55,5,0
2288,4.0,191,12,3.07,2,15,2,1
2289,5.0,293,13,4.71,9,1,2,0
2290,4.0,1138,987,3.81,82,148,69,126
2291,5.0,326,26,2.89,15,23,17,0
2292,5.0,320,282,3.67,247,199,154,19
2293,4.0,1022,119,4.11,357,624,568,34
2294,4.0,322,119,4.11,357,624,568,34
2295,4.0,191,119,4.11,357,624,568,34
2296,4.0,1138,220,3.93,277,516,387,55
2297,5.0,1636,777,4.06,1566,2540,2362,175
2298,4.0,654,15,4.38,1,3,0,0
2299,5.0,1636,820,3.92,142,320,228,101
2300,3.0,941,12,3.83,0,3,0,0
2301,5.0,326,42,3.84,1,77,3,3
2302,3.0,561,711,4.01,23638,23635,23681,367
2303,3.0,406,314,3.82,3109,5385,5048,90
2304,4.0,592,500,4.27,1210,2232,830,37
2305,3.0,941,11,2.93,0,3,0,1
2306,3.0,561,20,4.05,0,0,0,0
2307,4.0,1138,28,3.38,4,236,17,6
2308,4.0,191,28,3.38,4,236,17,6
2309,5.0,1636,487,4.14,253,271,282,70
2310,5.0,1636,97,4.15,17,82,5,4
2311,5.0,1636,563,3.46,10,37,12,11
2312,3.0,347,98,3.51,115,90,13,1
2313,5.0,320,523,3.59,53,68,29,81
2314,1.0,380,124,3.87,312,410,316,69
2315,5.0,1636,297,3.37,39,147,23,18
2316,5.0,320,730,3.49,27,374,13,23
2317,3.0,406,230,3.5,7,9,7,25
2318,4.0,1138,230,3.5,7,9,7,25
2319,5.0,1636,137,3.5,22,43,10,4
2320,5.0,1636,139,3.02,78,113,93,21
2321,5.0,320,386,3.95,4905,7572,7136,151
2322,3.0,941,33,4.3,4,27,2,2
2323,4.0,455,294,4.24,2713,5733,4277,59
2324,5.0,1636,168,3.37,17,29,5,9
2325,4.0,455,259,3.59,14,149,43,24
2326,5.0,326,13,4.85,3,3,2,2
2327,3.0,406,155,3.65,67,103,8,9
2328,3.0,561,37,3.95,0,9,1,2
2329,4.0,654,414,3.72,617,745,615,49
2330,2.0,596,45,3.91,0,6,0,0
2331,3.0,709,799,3.93,2027,13599,10594,468
2332,4.0,1138,29,3.69,0,1,1,1
2333,3.0,406,181,3.63,5,23,7,8
2334,2.0,1852,783,3.71,20527,22632,20875,236
2335,4.0,191,33,4.06,4,19,10,2
2336,5.0,108,11,3.25,0,0,0,0
2337,5.0,1636,1396,4.05,2194,2270,2190,136
2338,3.0,709,839,4.0,342,1139,584,75
2339,4.0,322,1558,3.31,1860,1888,969,115
2340,4.0,592,1558,3.31,1860,1888,969,115
2341,5.0,1636,407,3.99,1996,2209,2384,31
2342,4.0,1138,407,3.99,1996,2209,2384,31
2343,4.0,455,332,3.67,6,12,1,13
2344,3.0,561,83,4.65,20,29,89,9
2345,4.0,654,124,3.77,41,141,106,25
2346,5.0,1636,213,4.16,22,25,31,11
2347,4.0,592,1750,4.05,6997,9031,8050,765
2348,4.0,455,1750,4.05,6997,9031,8050,765
2349,4.0,592,59,3.77,25,70,27,17
2350,4.0,455,347,3.84,85,60,67,14
2351,5.0,1636,172,3.43,38,68,50,4
2352,5.0,293,14,3.19,0,21,6,3
