,Y,textlength,review_count,average_stars,funny_vote_count,useful_vote_count,cool_vote_count,fans
1772,2.0,1852,28,3.73,8,24,6,8
1773,4.0,1026,16,4.25,336,270,357,3
1774,3.0,561,139,3.7,3261,417,3266,135
1775,4.0,1026,139,3.7,3261,417,3266,135
1776,5.0,326,139,3.7,3261,417,3266,135
1777,2.0,1852,139,3.7,3261,417,3266,135
1778,4.0,322,83,3.67,17,80,10,13
1779,3.0,941,23,3.87,141,357,328,4
1780,5.0,1213,10,4.15,4,26,1,2
1781,1.0,380,8,4.75,1,0,0,0
1782,3.0,1225,89,3.41,3,6,2,13
1783,5.0,293,18,4.64,4,50,32,0
1784,5.0,326,14,3.29,1,9,1,0
1785,4.0,322,44,3.4,0,3,0,0
1786,4.0,1026,47,3.51,37,126,4,2
1787,2.0,557,59,3.61,3,3,0,7
1788,4.0,191,22,4.52,0,1,0,0
1789,2.0,1852,125,4.16,9,99,168,38
1790,3.0,561,125,4.16,9,99,168,38
1791,3.0,941,125,4.16,9,99,168,38
1792,4.0,1026,125,4.16,9,99,168,38
1793,1.0,380,125,4.16,9,99,168,38
1794,5.0,326,125,4.16,9,99,168,38
1795,5.0,326,43,4.36,238,1847,467,2
1796,4.0,191,15,4.81,1,1,0,0
1797,5.0,326,37,3.53,221,237,225,5
1798,1.0,380,37,3.53,221,237,225,5
1799,5.0,326,910,3.76,616,604,592,172
1800,4.0,1138,910,3.76,616,604,592,172
1801,5.0,1636,486,3.6,2124,3526,2792,96
1802,4.0,1138,1553,3.48,125,118,55,123
1803,5.0,1636,1530,3.65,258,980,290,51
1804,2.0,596,389,3.71,38,50,13,24
1805,5.0,1636,1305,3.62,33090,32789,32982,344
1806,4.0,191,48,3.6,12,33,3,2
1807,5.0,320,2489,3.93,16997,47767,42938,1615
1808,5.0,108,9,3.64,31,66,33,1
1809,5.0,320,713,3.76,615,1895,1034,90
1810,4.0,1138,177,3.73,59,188,21,24
1811,3.0,406,364,3.83,1130,1631,1578,53
1812,5.0,1636,112,3.57,8596,41766,34315,77
1813,2.0,1852,914,4.26,753,978,728,50
1814,4.0,455,252,4.05,95,200,103,22
1815,1.0,808,8,3.89,0,0,1,0
1816,5.0,326,4,4.0,0,2,0,0
1817,4.0,191,33,4.53,557,1644,1449,17
1818,5.0,1636,33,4.53,557,1644,1449,17
1819,4.0,191,6,4.14,1,7,0,0
1820,5.0,1636,606,3.9,176,297,212,34
1821,5.0,326,40,4.0,1,15,4,2
1822,5.0,1636,258,3.88,22,71,32,32
1823,1.0,380,22,3.86,0,5,1,5
1824,5.0,1636,510,3.59,34,40,33,19
1825,4.0,455,251,3.72,9,28,100,8
1826,4.0,592,575,3.56,339,461,415,35
1827,3.0,941,3,5.0,3,4,1,1
1828,5.0,1636,874,3.65,7401,7321,7481,85
1829,4.0,1026,79,3.62,6,81,11,6
1830,3.0,561,79,3.62,6,81,11,6
1831,4.0,191,40,4.18,2,7,3,15
1832,3.0,561,40,4.18,6,38,4,1
1833,3.0,561,1700,4.18,109,97,90,851
1834,4.0,1138,1700,4.18,109,97,90,851
1835,3.0,733,1700,4.18,109,97,90,851
1836,5.0,1636,466,3.9,12,112,48,33
1837,2.0,1852,9,5.0,5,13,2,0
1838,3.0,941,14,3.59,0,3,1,2
1839,2.0,557,33,3.65,4,24,1,4
1840,3.0,347,156,3.6,22,67,7,8
1841,4.0,1022,19,4.16,2,4,1,6
1842,5.0,1213,20,3.9,0,1,0,1
1843,5.0,326,14,4.36,2,20,39,3
1844,3.0,941,78,3.52,0,0,0,2
1845,3.0,406,45,4.42,288,318,286,2
1846,3.0,561,2,5.0,2,0,1,0
1847,2.0,1852,2,5.0,2,0,1,0
1848,5.0,785,37,3.7,140,102,84,11
1849,3.0,941,9,3.2,0,0,0,0
1850,5.0,326,9,3.2,0,0,0,0
1851,3.0,941,8,3.22,0,12,1,1
1852,4.0,455,169,3.54,76,45,16,16
1853,2.0,185,6,4.33,0,2,0,0
1854,4.0,1022,13,3.46,1,2,0,3
1855,2.0,1852,565,4.1,11,418,240,45
1856,5.0,326,565,4.1,11,418,240,45
1857,1.0,559,639,3.76,19,146,52,33
1858,2.0,557,13,4.54,0,0,0,0
1859,2.0,1852,16,3.69,272,290,248,8
1860,3.0,561,16,3.69,272,290,248,8
1861,5.0,1636,689,3.99,29,27,11,93
1862,4.0,191,50,3.72,1,0,1,1
1863,4.0,1022,54,4.02,87,100,96,10
1864,5.0,326,36,3.9,1,7,0,1
1865,2.0,1852,12,4.08,0,0,0,1
1866,5.0,108,31,3.5,0,7,0,0
1867,5.0,1636,237,3.08,94,121,105,56
1868,4.0,191,376,3.85,724,784,713,111
1869,4.0,654,388,4.42,66,234,17,10
1870,3.0,941,19,4.47,1,3,0,3
1871,3.0,1225,19,4.47,1,3,0,3
1872,5.0,1636,231,3.24,35,29,25,13
1873,4.0,191,58,3.64,4,46,3,11
1874,5.0,326,251,3.94,3,0,3,9
1875,5.0,1636,69,3.77,4,6,0,7
1876,5.0,1636,120,3.27,45,141,82,6
1877,5.0,326,22,3.5,5,1,4,0
1878,5.0,108,40,3.76,4,4,1,2
1879,2.0,557,46,3.34,1,29,6,2
1880,3.0,561,40,3.56,2,1,1,0
1881,3.0,561,50,3.87,46,72,5,9
1882,5.0,1636,44,3.29,2,5,0,1
1883,4.0,191,74,4.15,5,35,4,18
1884,2.0,1852,71,4.52,31,33,34,23
1885,3.0,561,12,3.83,30,64,16,0
1886,5.0,326,12,3.83,30,64,16,0
1887,5.0,326,29,3.41,39,81,45,0
1888,2.0,1852,29,3.41,39,81,45,0
1889,4.0,654,776,3.22,470,2347,164,64
1890,4.0,1138,776,3.22,470,2347,164,64
1891,5.0,1636,478,3.86,282,374,308,65
1892,3.0,561,65,3.91,4,16,9,1
1893,4.0,455,74,4.35,155,245,176,21
1894,4.0,191,74,4.35,155,245,176,21
1895,5.0,1636,96,3.98,36,41,23,10
1896,4.0,1138,148,4.38,6,7,3,58
1897,4.0,1138,26,3.54,49,134,46,22
1898,5.0,326,3,5.0,0,0,0,0
1899,2.0,1852,474,3.65,238,301,212,14
1900,5.0,326,121,3.7,88,65,49,10
1901,3.0,406,363,3.2,1160,1185,210,60
1902,1.0,380,43,3.91,0,2,0,1
1903,5.0,326,42,4.09,27,73,29,6
1904,5.0,326,24,3.74,1,6,2,0
1905,4.0,191,89,3.77,544,1082,685,6
1906,4.0,191,15,3.07,2,17,5,0
1907,3.0,561,61,4.56,5,22,8,2
1908,5.0,1636,55,3.14,20,74,11,3
1909,4.0,1138,1057,3.98,49,58,36,158
1910,5.0,1636,321,3.4,87,120,54,27
1911,4.0,1138,1062,3.55,14559,14563,14547,191
1912,3.0,347,141,3.77,202,912,246,48
1913,4.0,455,141,3.77,202,912,246,48
1914,4.0,1022,623,3.84,1171,1747,1176,196
1915,4.0,1138,253,3.72,97,425,97,11
1916,4.0,1138,358,3.81,5956,5976,5984,172
1917,4.0,191,26,3.5,5,19,18,5
1918,4.0,1138,20,4.0,0,1,0,3
1919,5.0,1636,1401,3.9,879,3115,1652,269
1920,2.0,1852,35,4.17,4,67,5,12
1921,4.0,191,69,3.31,202,458,412,23
1922,3.0,941,15,3.41,0,0,0,1
1923,5.0,320,522,3.64,173,174,217,35
1924,1.0,380,42,4.4,3,23,4,3
1925,4.0,1138,177,3.21,30,24,15,6
1926,4.0,191,3,5.0,1,3,1,1
1927,5.0,1636,186,3.72,1,9,0,3
1928,3.0,561,41,3.98,6,25,16,1
1929,2.0,1852,41,3.98,6,25,16,1
1930,4.0,322,32,3.73,2,9,0,2
1931,4.0,191,72,4.42,1,2,2,7
1932,5.0,1636,267,3.75,968,973,1225,70
1933,4.0,191,16,3.58,91,152,35,4
1934,4.0,1138,190,3.74,5,233,476,3
1935,5.0,326,4,4.75,20,23,14,0
1936,1.0,559,34,3.09,33,98,20,0
1937,4.0,1022,16,4.67,0,0,0,1
1938,3.0,561,60,3.5,1,100,10,1
1939,5.0,1636,71,4.28,11,4,3,8
1940,3.0,561,121,4.04,63,192,108,19
1941,4.0,191,73,2.89,36,203,16,9
1942,5.0,326,2,5.0,0,0,0,0
1943,3.0,1225,10,4.3,1,10,3,1
1944,4.0,191,7,4.0,25,11,3,0
1945,3.0,406,337,3.93,42,37,4,31
1946,3.0,1225,1,5.0,0,0,0,0
1947,5.0,1636,109,3.87,10,140,4,5
1948,4.0,191,61,3.95,3,22,9,3
1949,5.0,785,138,4.28,856,811,824,31
1950,2.0,1852,10,3.1,4,311,1,17
1951,3.0,941,2,4.5,0,0,0,1
1952,5.0,1935,1271,4.1,629,614,583,111
1953,3.0,406,496,3.99,10632,11018,10800,150
1954,2.0,557,27,3.15,4,12,0,0
1955,3.0,561,107,3.87,2,80,3,18
1956,5.0,1636,1478,3.87,542,785,588,112
1957,4.0,354,20,3.86,7,11,8,4
1958,3.0,1225,27,3.36,18,23,12,0
1959,1.0,559,94,3.52,3,5,3,3
1960,4.0,1138,210,3.45,29,116,24,10
1961,3.0,709,4,5.0,0,0,0,3
1962,4.0,268,26,4.0,9,17,6,1
1963,1.0,559,29,4.03,1,0,0,2
1964,2.0,596,363,3.75,6,2,2,6
1965,5.0,1213,8,2.5,1,4,1,0
1966,3.0,561,228,3.48,293,920,279,69
1967,4.0,1138,228,3.48,293,920,279,69
1968,3.0,347,73,3.85,1467,2134,1309,15
1969,3.0,561,28,4.37,2,15,10,14
1970,2.0,1852,28,4.37,2,15,10,14
1971,5.0,326,28,4.37,2,15,10,14
1972,4.0,455,667,4.01,152,218,131,63
1973,5.0,1636,149,2.97,129,268,113,13
1974,4.0,1026,9,3.89,16,140,41,1
1975,3.0,941,16,4.31,0,1,1,1
1976,3.0,561,21,4.55,2,12,9,0
1977,4.0,1026,19,3.6,36,131,81,9
1978,4.0,654,1845,3.98,771,1032,758,179
1979,4.0,455,1845,3.98,771,1032,758,179
1980,4.0,592,1845,3.98,771,1032,758,179
1981,5.0,1636,533,3.76,1608,3894,2504,31
1982,5.0,1636,263,3.85,1,13,4,21
1983,3.0,733,257,3.14,7,18,526,16
1984,2.0,557,63,3.37,4,5,1,3
1985,5.0,1636,774,3.74,171,196,154,52
1986,5.0,1636,462,3.25,45,57,26,18
1987,5.0,1636,439,3.82,3656,8368,7456,111
1988,4.0,1138,439,3.82,3656,8368,7456,111
1989,2.0,557,600,3.81,410,487,631,45
1990,5.0,326,12,4.0,1,3,1,0
1991,4.0,592,154,3.85,47,67,56,30
1992,5.0,326,95,4.35,0,1,0,2
1993,3.0,1225,5,4.2,1,2,1,0
1994,5.0,326,3,3.33,0,0,0,0
1995,5.0,1636,892,3.91,12209,12654,13362,435
1996,5.0,326,308,3.96,45,82,98,25
1997,3.0,941,22,4.14,1,1,0,7
1998,5.0,108,2,1.5,1,0,0,1
1999,5.0,326,308,4.55,1214,1381,1200,85
2000,2.0,1852,32,3.86,11,121,107,11
2001,3.0,561,32,3.86,11,121,107,11
2002,4.0,191,88,4.31,38,172,15,10
2003,5.0,1636,567,3.74,285,312,289,156
2004,2.0,1852,567,3.74,285,312,289,156
2005,5.0,785,567,3.74,285,312,289,156
2006,3.0,561,15,4.06,5,9,5,0
2007,5.0,326,20,4.09,1,4,1,3
2008,4.0,1022,171,3.32,12,99,10,13
2009,5.0,326,3,5.0,1,1,1,0
2010,4.0,1138,495,3.77,9723,10272,10267,420
2011,3.0,1225,46,3.2,19,52,36,18
2012,5.0,326,46,3.2,19,52,36,18
2013,2.0,1852,46,3.2,19,52,36,18
2014,4.0,268,46,3.2,19,52,36,18
2015,3.0,561,46,3.2,19,52,36,18
2016,4.0,1026,46,3.2,19,52,36,18
2017,5.0,1636,89,3.16,3,9,0,3
2018,5.0,1636,196,3.83,11,26,13,49
2019,5.0,1636,837,3.71,272,645,20,280
2020,3.0,561,162,4.1,1,2,1,3
2021,2.0,1852,647,4.13,16024,16814,16867,98
2022,3.0,561,647,4.13,16024,16814,16867,98
2023,4.0,191,87,3.48,60,87,47,27
2024,4.0,1022,122,4.08,3,22,1,8
2025,3.0,1225,28,4.41,0,8,6,23
2026,3.0,406,401,4.0,37,62,42,42
2027,5.0,320,401,4.0,37,62,42,42
2028,3.0,561,9,3.1,3,50,19,2
2029,5.0,168,3,3.25,0,0,0,0
2030,4.0,191,59,3.47,174,279,156,29
2031,4.0,654,90,3.94,2,8,2,1
2032,4.0,1138,413,3.79,132,186,179,20
2033,4.0,592,126,4.08,58,63,60,41
2034,5.0,326,870,4.1,170896,180162,178672,744
2035,4.0,455,870,4.1,170896,180162,178672,744
2036,5.0,1636,145,3.89,189,227,186,24
2037,5.0,293,23,5.0,7,30,22,5
2038,4.0,191,42,3.87,6,5,8,70
2039,1.0,559,42,3.87,6,5,8,70
2040,5.0,108,42,3.87,6,5,8,70
2041,5.0,326,42,3.87,6,5,8,70
2042,4.0,455,210,4.17,35,54,98,10
2043,4.0,1138,382,3.76,197,227,247,16
2044,4.0,1138,405,3.72,23,132,16,60
2045,5.0,326,3,5.0,0,0,0,1
2046,3.0,1225,14,3.86,4,68,1,0
2047,3.0,561,14,3.86,4,68,1,0
2048,5.0,1636,415,3.8,715,939,768,58
2049,4.0,592,15,3.67,0,1,0,1
2050,1.0,559,5,4.4,0,0,0,1
2051,1.0,559,62,3.78,44,56,14,8
2052,3.0,1225,10,3.0,6,10,7,3
2053,5.0,326,31,2.9,0,7,0,0
2054,4.0,455,1940,3.71,7493,18571,19858,885
2055,4.0,592,1940,3.71,7493,18571,19858,885
2056,2.0,737,221,3.29,12815,12807,12812,461
2057,3.0,406,221,3.29,12815,12807,12812,461
2058,5.0,1636,462,3.64,6839,7117,7413,80
2059,5.0,1636,76,4.22,40,132,48,13
2060,4.0,191,9,4.0,1,1,1,0
2061,4.0,1138,1620,3.6,1223,1971,2457,113
2062,3.0,733,425,3.84,3803,6482,6659,92
2063,2.0,1852,12,4.23,2867,3237,3070,31
2064,5.0,326,12,4.23,2867,3237,3070,31
2065,4.0,191,8,3.88,1,0,2,0
2066,4.0,1022,6,4.17,0,0,0,0
2067,4.0,1026,22,4.22,5,34,21,1
2068,2.0,1852,11,3.5,252,285,263,0
2069,3.0,561,11,3.5,252,285,263,0
2070,4.0,455,23,3.38,0,0,1,1
2071,2.0,1852,53,4.11,41,56,66,6
2072,3.0,561,53,4.11,41,56,66,6
2073,4.0,1138,220,3.62,4,187,166,31
2074,5.0,326,220,3.62,4,187,166,31
2075,5.0,1636,220,3.62,4,187,166,31
2076,4.0,455,479,3.98,199,151,98,28
2077,4.0,99,22,3.86,6,10,2,0
2078,5.0,1636,170,4.02,1366,1942,3,18
2079,1.0,380,170,4.02,1366,1942,3,18
2080,3.0,561,62,3.77,168,243,223,12
2081,5.0,1636,557,3.86,4404,4450,4402,130
2082,5.0,1636,465,4.12,284,669,742,59
2083,3.0,406,152,3.99,57,285,99,55
2084,3.0,561,108,3.65,29,151,17,10
2085,2.0,1852,16,4.13,18,57,5,2
2086,3.0,733,365,3.22,251,504,208,58
2087,4.0,1138,157,3.65,1,17,19,11
2088,4.0,191,34,4.17,19,23,9,7
2089,5.0,1636,11,4.18,0,34,0,0
2090,5.0,1636,251,3.88,1,2,4,5
2091,1.0,380,42,4.29,14,33,16,2
2092,2.0,737,40,4.76,175,218,193,11
2093,5.0,108,8,2.13,0,0,0,0
2094,2.0,557,17,4.53,0,0,0,0
2095,3.0,1225,48,3.85,10,27,14,0
2096,5.0,1636,121,3.81,2,5,0,4
2097,3.0,561,7,3.25,1,4,0,2
2098,5.0,1636,300,3.36,117,257,95,13
2099,4.0,1138,114,3.81,18,58,15,24
2100,3.0,406,312,3.62,92,75,81,44
2101,4.0,455,91,3.63,3,84,6,6
2102,5.0,326,7,4.38,0,1,0,0
2103,4.0,1022,41,3.66,12,16,17,9
2104,3.0,1225,56,3.61,2,28,1,1
2105,5.0,1636,387,3.87,374,5190,1249,30
2106,3.0,347,499,3.96,1734,2240,1683,124
2107,2.0,1852,194,3.72,285,331,16,5
2108,4.0,1138,52,4.19,23,38,13,1
2109,5.0,326,20,4.0,4,12,7,2
2110,2.0,1852,55,2.76,22,146,31,7
2111,4.0,191,9,3.8,7,32,2,0
2112,5.0,1636,37,3.16,11,8,0,1
2113,5.0,111,213,3.84,107,177,44,18
2114,1.0,559,54,3.46,9,28,2,2
2115,3.0,561,11,3.92,0,2,0,0
2116,4.0,1138,257,4.08,112,290,622,24
2117,4.0,1138,331,3.62,5,2,1,30
2118,5.0,326,21,4.14,0,0,0,2
2119,4.0,191,66,4.67,1472,7684,6081,84
2120,4.0,654,644,3.49,4,10,5,40
2121,5.0,230,18,4.0,0,0,0,0
2122,4.0,1138,114,3.74,10,0,2,9
2123,5.0,1636,610,4.04,7,7,3,27
2124,2.0,1852,1852,3.44,10,6,5,304
2125,4.0,455,660,3.83,133,460,58,65
2126,5.0,1636,444,3.5,79,143,224,54
2127,4.0,1010,45,3.07,10,49,9,0
2128,5.0,293,31,3.56,11,45,6,3
2129,4.0,191,37,4.24,5,8,2,3
2130,2.0,1852,318,3.51,14,151,50,37
2131,5.0,1636,253,3.56,3,8,0,9
2132,5.0,326,4,4.75,0,0,0,0
2133,5.0,1213,14,3.86,6,23,1,0
2134,5.0,1636,1663,3.99,60,198,67,46
2135,3.0,406,888,3.6,40,179,103,50
2136,4.0,191,3,5.0,0,0,0,1
2137,4.0,191,36,3.27,0,0,0,2
2138,3.0,347,377,3.79,576,648,580,223
2139,4.0,1138,257,3.46,32,252,34,3
2140,2.0,557,4,4.5,0,0,0,1
2141,4.0,191,15,4.33,0,1,0,1
2142,4.0,654,416,3.58,574,1534,660,22
2143,3.0,561,7,4.29,4,7,7,1
2144,3.0,1225,40,3.13,3,0,0,0
2145,3.0,941,227,3.86,181,262,143,82
2146,4.0,1138,169,3.84,897,1319,1274,98
2147,5.0,108,11,4.64,0,1,0,7
2148,3.0,406,308,4.04,317,90,29,66
2149,4.0,191,75,3.87,33,124,42,17
2150,4.0,1176,20,3.65,2,1,2,3
2151,3.0,941,2,5.0,0,0,0,0
2152,5.0,320,480,4.14,40,40,35,45
2153,4.0,1022,38,4.08,12,21,11,15
2154,5.0,1636,1135,3.8,10325,10433,10285,240
2155,4.0,455,36,4.17,30,70,17,4
2156,5.0,1636,122,3.11,4,28,2,10
2157,1.0,559,122,3.11,4,28,2,10
2158,5.0,326,29,3.91,1,31,4,0
2159,4.0,1138,442,3.79,85,118,101,21
2160,2.0,1852,19,4.22,154,2595,1580,16
2161,4.0,1138,19,4.22,154,2595,1580,16
2162,4.0,1138,228,3.45,208,281,198,25
2163,5.0,785,117,3.81,573,750,485,22
2164,1.0,559,158,3.43,115,905,177,29
2165,1.0,559,505,4.14,3626,3678,3641,54
2166,2.0,737,505,4.14,3626,3678,3641,54
2167,4.0,191,30,3.73,35,16,17,8
2168,4.0,1138,30,3.73,35,16,17,8
2169,4.0,455,637,3.57,22,68,5,42
2170,5.0,1636,134,4.27,11,69,29,67
2171,3.0,406,1611,3.65,4699,4926,4478,198
2172,5.0,1636,363,3.53,4440,4519,4570,42
2173,3.0,561,35,4.14,13,39,8,8
2174,5.0,1636,135,3.69,106,211,94,27
2175,5.0,1582,705,4.26,9333,13243,13031,220
2176,4.0,455,1002,3.87,1766,2276,1988,64
2177,5.0,108,6,3.67,0,7,0,1
2178,4.0,1026,68,3.68,55,68,50,1
2179,5.0,326,66,4.44,3,3,0,3
2180,3.0,561,110,3.84,200,253,224,3
2181,2.0,1852,110,3.84,200,253,224,3
2182,5.0,1636,302,3.85,59,136,87,43
2183,5.0,326,115,4.05,39,219,95,2
2184,4.0,1138,293,3.69,223,374,236,25
2185,5.0,1636,53,3.91,308,524,453,7
2186,4.0,455,334,3.98,126,296,199,13
2187,4.0,1138,293,3.51,463,545,468,15
2188,3.0,561,24,4.39,38,234,104,4
2189,4.0,1026,24,4.39,38,234,104,4
2190,3.0,561,14,3.63,10,27,19,5
2191,3.0,561,31,3.73,0,1,0,2
2192,5.0,108,8,4.5,0,0,0,1
2193,1.0,808,7,2.1,0,1,0,1
2194,5.0,108,5,3.8,1,2,0,0
2195,5.0,1636,94,3.66,61,87,54,11
2196,5.0,326,56,3.68,16,127,36,2
2197,4.0,1026,56,3.68,16,127,36,2
2198,3.0,941,38,3.8,24,102,41,0
2199,4.0,1138,1491,3.63,9206,10259,10088,757
2200,5.0,1636,1491,3.63,9206,10259,10088,757
2201,3.0,406,485,4.07,196,764,359,51
2202,3.0,406,524,3.92,5175,5809,5039,146
2203,4.0,1138,503,3.62,295,346,287,188
2204,1.0,380,30,4.45,10,599,110,1
2205,3.0,561,31,3.88,0,0,1,0
2206,4.0,191,9,2.6,0,0,0,1
2207,2.0,1852,31,3.31,3,35,4,4
2208,5.0,1636,270,3.83,26,84,19,18
2209,5.0,108,2118,3.92,12848,72265,71634,1910
2210,1.0,559,32,4.09,0,0,1,1
2211,5.0,326,8,5.0,2,36,0,0
2212,4.0,268,25,3.96,2,0,1,0
2213,4.0,354,14,3.41,14,18,5,7
2214,3.0,561,8,3.63,0,0,0,0
2215,5.0,326,21,3.41,2,0,0,8
2216,4.0,191,8,3.25,1,0,1,0
2217,4.0,191,564,3.71,71,157,59,122
2218,2.0,1852,2901,3.57,3669,4288,2798,171
2219,3.0,561,2901,3.57,3669,4288,2798,171
2220,4.0,654,2901,3.57,3669,4288,2798,171
2221,3.0,561,8,3.0,21,45,35,0
2222,2.0,1852,8,3.0,21,45,35,0
2223,4.0,191,8,4.25,10,15,16,0
2224,5.0,326,1,5.0,0,1,0,0
2225,5.0,326,20,3.81,3,4,0,0
2226,3.0,941,23,3.7,2,13,2,0
2227,3.0,941,7,4.71,0,0,0,2
2228,3.0,561,19,4.37,12,90,34,1
2229,5.0,108,438,3.5,45,75,64,20
2230,3.0,561,23,4.52,1,12,7,0
2231,4.0,99,10,4.2,0,3,0,0
2232,4.0,191,34,4.03,1,2,1,4
2233,2.0,557,38,3.74,0,4,0,0
2234,5.0,326,39,3.41,12,55,42,4
2235,4.0,1022,1229,3.36,25662,28449,26239,365
2236,4.0,322,1,5.0,0,0,0,0
2237,4.0,1138,60,4.0,34,115,40,20
2238,4.0,191,124,3.77,53,53,31,9
2239,4.0,191,5,4.6,2,2,3,1
2240,3.0,941,20,3.4,15,19,2,2
2241,5.0,326,269,3.68,39,6041,1792,24
2242,3.0,561,17,3.4,4,26,1,0
2243,5.0,108,32,4.61,18,33,6,3
2244,5.0,326,13,4.0,9,20,9,3
2245,4.0,1138,332,3.88,10,5,4,35
2246,4.0,455,136,3.99,16,97,25,14
2247,5.0,326,15,3.88,0,2,0,3
2248,4.0,654,2013,3.98,9539,42754,10069,134
2249,5.0,230,8,4.63,0,0,0,0
2250,4.0,191,191,3.29,10,27,7,2
2251,4.0,1138,552,4.14,76,53,35,72
2252,3.0,733,239,3.4,210,1982,1811,85
2253,4.0,1022,15,3.25,1,1,1,2
2254,3.0,561,88,3.46,7,31,17,6
2255,2.0,1852,4,4.5,0,1,0,1
2256,2.0,557,8,4.67,4,3,0,0
2257,3.0,406,399,3.6,182,250,214,46
2258,5.0,320,510,3.6,55,74,9,58
2259,4.0,191,13,4.46,1,3,1,1
2260,2.0,185,12,3.69,14,28,5,3
2261,5.0,326,4,4.25,0,1,2,0
2262,4.0,191,26,3.64,0,3,4,1
2263,3.0,1225,10,4.2,0,0,0,2
2264,2.0,1852,70,3.31,7,17,9,8
2265,4.0,191,14,4.05,0,4,0,1
2266,5.0,1636,312,3.57,190,248,186,191
2267,4.0,1026,312,3.57,190,248,186,191
2268,4.0,455,3218,3.59,2201,3048,1683,324
2269,5.0,326,16,3.82,2,20,3,3
2270,3.0,406,356,3.76,897,914,894,20
2271,5.0,1636,687,3.91,5679,5786,5770,174
2272,4.0,191,9,4.56,9,84,85,1
2273,4.0,191,12,3.27,0,1,0,1
2274,4.0,455,397,2.97,1848,1917,1885,59
2275,5.0,1636,472,4.23,540,2784,452,131
2276,3.0,406,83,3.93,114,177,154,15
2277,5.0,326,7,3.43,65,170,127,1
2278,5.0,320,360,3.8,1176,1319,1351,62
2279,4.0,592,9,3.89,0,0,0,3
2280,3.0,941,9,4.78,20,24,4,1
2281,5.0,413,1,5.0,0,0,0,0
2282,2.0,596,93,3.83,171,865,38,11
2283,5.0,326,51,3.62,2,2,1,4
2284,5.0,326,1,5.0,0,1,0,0
2285,3.0,1225,9,3.67,3,1,0,0
2286,3.0,561,400,3.96,332,4257,9847,48
2287,4.0,1022,8,3.88,299,316,311,1
2288,5.0,1935,68,3.61,2,1,2,4
2289,4.0,1138,141,4.51,16,3933,598,17
2290,4.0,592,316,3.9,1,19,8,9
2291,5.0,1636,207,2.58,27,658,12,7
2292,4.0,1022,4,2.33,0,0,0,0
2293,4.0,322,179,4.49,5,59,4,12
2294,3.0,561,25,3.97,12,30,13,1
2295,5.0,1636,319,3.34,19,42,10,106
2296,5.0,1935,869,3.74,563,628,487,54
2297,4.0,1138,869,3.74,563,628,487,54
2298,5.0,326,11,4.17,2,24,1,0
2299,5.0,1636,187,4.06,14,23,18,19
2300,5.0,108,1,1.0,0,0,0,0
2301,2.0,596,259,3.63,9,23,11,8
2302,5.0,1636,145,3.81,59,157,38,24
2303,2.0,1852,7,5.0,2,1,0,0
2304,4.0,268,1117,3.68,1179,2146,1639,124
2305,3.0,406,1117,3.68,1179,2146,1639,124
2306,4.0,1022,39,4.18,24,27,29,16
2307,1.0,559,39,4.18,24,27,29,16
2308,5.0,1636,549,3.46,75,200,66,63
2309,3.0,406,584,3.8,128,151,129,95
2310,4.0,455,246,3.58,3,16,2,15
2311,4.0,191,246,3.58,3,16,2,15
2312,5.0,326,8,4.63,14,45,25,3
2313,3.0,561,23,3.74,14,24,4,2
2314,4.0,455,189,4.18,434,1175,393,12
2315,5.0,230,2,3.0,0,0,0,0
2316,4.0,1138,420,3.63,127,129,123,63
2317,5.0,110,1049,3.97,2546,4616,3756,288
2318,5.0,108,5,3.4,0,0,0,0
2319,3.0,561,57,3.86,6,122,19,6
2320,5.0,326,57,3.86,6,122,19,6
2321,3.0,561,1,1.0,0,5,0,0
2322,5.0,326,5,5.0,0,1,0,0
2323,3.0,406,73,3.96,126,557,291,13
2324,5.0,168,4,5.0,1,1,0,0
2325,5.0,326,4,3.5,1,20,0,0
2326,5.0,1636,175,3.81,392,459,442,13
2327,5.0,1636,303,3.89,30392,30699,30548,258
2328,5.0,1636,466,4.17,1234,1262,1219,111
2329,4.0,1138,1781,3.65,44683,45811,44335,1652
2330,5.0,1636,1289,3.54,4942,6367,3947,124
2331,2.0,557,14,3.36,0,2,1,0
2332,4.0,191,190,3.27,78,292,40,11
2333,5.0,326,7,5.0,3,79,31,1
2334,3.0,733,580,3.73,316,460,415,44
2335,5.0,320,1016,3.57,186,421,114,35
2336,3.0,561,6,3.67,0,0,1,0
2337,3.0,733,678,3.62,889,1448,1340,74
2338,3.0,941,20,3.6,0,1,0,2
2339,5.0,326,16,3.67,2,40,4,4
2340,1.0,559,6,4.83,0,0,0,2
2341,2.0,596,538,4.08,116,168,147,48
2342,5.0,785,273,3.74,238,541,254,26
2343,4.0,1138,221,3.46,382,570,469,44
2344,5.0,1636,507,4.08,1350,1446,1422,122
2345,2.0,1852,22,3.5,2,8,1,1
2346,4.0,654,320,3.13,8,126,3,25
2347,5.0,326,9,4.5,1,11,21,1
2348,5.0,1213,16,3.56,1,0,3,0
2349,5.0,1213,1,5.0,0,0,0,0
2350,4.0,1138,555,4.12,112,477,361,74
2351,5.0,1636,84,4.02,95,105,91,41
2352,5.0,326,232,4.14,322,323,318,55
2353,5.0,1636,232,4.14,322,323,318,55
2354,3.0,941,232,4.14,322,323,318,55
2355,3.0,941,63,3.74,12,62,59,8
2356,4.0,191,45,3.85,28,31,13,4
